iter	Passed	Remaining
209	60608	850254
210	60887	849828
211	61155	849255
212	61432	848810
213	61716	848460
214	61952	847453
215	62246	847242
216	62481	846234
217	62705	845089
218	62963	844407
219	63134	842560
220	63437	842485
221	63711	842028
222	63947	841066
223	64253	841038
224	64484	840024
225	64668	838404
226	64971	838326
227	65259	838067
228	65458	836670
229	65680	835567
230	65921	834719
231	66180	834097
232	66446	833576
233	66708	832994
234	66942	832079
235	67238	831934
236	67489	831229
237	67757	830743
238	68019	830184
239	68271	829502
240	68492	828443
241	68766	828036
242	69055	827809
243	69285	826885
244	69587	826817
245	69873	826546
246	70086	825433
247	70372	825176
248	70641	824717
249	70870	823799
250	71146	823430
251	71414	822966
252	71682	822509
253	71966	822235
254	72238	821824
255	72513	821444
256	72774	820911
257	73065	820710
258	73340	820332
259	73548	819222
260	73784	818409
261	74065	818116
262	74339	817738
263	74589	817091
264	74866	816749
265	75045	815345
266	75320	814988
267	75602	814706
268	75864	814208
269	76087	813289
270	76342	812724
271	76643	812645
272	76921	812329
273	77200	812016
274	77466	811564
275	77743	811235
276	78020	810901
277	78286	810461
278	78605	810562
279	78792	809309
280	79085	809147
281	79362	808818
282	79594	808040
283	79839	807393
284	80057	806475
285	80350	806318
286	80617	805889
287	80904	805671
288	81183	805376
289	81441	804863
290	81706	804425
291	81999	804270
292	82258	803779
293	82510	803211
294	82759	802630
295	83023	802190
296	83283	801712
297	83566	801455
298	83820	800923
299	84074	800391
300	84352	800085
301	84617	799661
302	84894	799356
303	85118	798549
304	85421	798477
305	85689	798087
306	85957	797695
307	86216	797226
308	86473	796728
309	86752	796446
310	86999	795865
311	87290	795687
312	87580	795501
313	87850	795126
314	88017	793832
315	88194	792636
316	88413	791814
317	88689	791514
318	88973	791278
319	89269	791147
320	89550	790890
321	89824	790563
322	90085	790133
323	90378	789978
324	90629	789453
325	90883	788957
326	91197	788980
327	91495	788865
328	91753	788414
329	92026	788079
330	92304	787796
331	92555	787278
332	92821	786890
333	93107	786676
334	93398	786499
335	93667	786142
336	93927	785704
337	94225	785587
338	94508	785342
339	94797	785143
340	95094	785016
341	95328	784370
342	95631	784289
343	95888	783831
344	96164	783533
345	96461	783402
346	96730	783039
347	97005	782738
348	97266	782315
349	97551	782084
350	97800	781565
351	98050	781057
352	98316	780679
353	98572	780224
354	98850	779946
355	99118	779587
356	99387	779227
357	99540	777970
358	99813	777657
359	100100	777448
360	100374	777136
361	100621	776619
362	100920	776503
363	101257	776678
364	101527	776336
365	101821	776181
366	102117	776034
367	102384	775672
368	102648	775290
369	102931	775046
370	103212	774787
371	103506	774626
372	103778	774306
373	104053	774003
374	104324	773668
375	104602	773391
376	104890	773183
377	105178	772978
378	105460	772727
379	105726	772359
380	106016	772170
381	106300	771932
382	106561	771528
383	106820	771111
384	107089	770767
385	107341	770302
386	107631	770106
387	107930	769981
388	108206	769684
389	108511	769596
390	108737	768946
391	108964	768310
392	109241	768025
393	109503	767636
394	109772	767292
395	110001	766678
396	110268	766327
397	110539	766002
398	110831	765818
399	111178	766019
400	111477	765884
401	111787	765830
402	112051	765453
403	112339	765243
404	112611	764924
405	112902	764735
406	113168	764371
407	113444	764081
408	113643	763276
409	113895	762820
410	114190	762656
411	114410	761996
412	114679	761661
413	114925	761171
414	115219	761004
415	115443	760373
416	115715	760056
417	115995	759795
418	116261	759444
419	116575	759404
420	116840	759046
421	117105	758690
422	117358	758255
423	117643	758024
424	117876	757459
425	118137	757077
426	118383	756603
427	118670	756388
428	118914	755900
429	119194	755636
430	119429	755092
431	119668	754578
432	119947	754309
433	120202	753893
434	120449	753433
435	120682	752883
436	120887	752159
437	121150	751797
438	121386	751267
439	121684	751127
440	121952	750794
441	122222	750476
442	122450	749905
443	122696	749442
444	122957	749074
445	123228	748766
446	123501	748466
447	123763	748106
448	124037	747814
449	124318	747567
450	124567	747128
451	124741	746241
452	125004	745889
453	125222	745266
454	125437	744632
455	125704	744300
456	126033	744344
457	126234	743628
458	126474	743139
459	126735	742783
460	126882	741754
461	127086	741063
462	127373	740856
463	127666	740687
464	127961	740526
465	128197	740026
466	128495	739883
467	128772	739617
468	129051	739365
469	129258	738695
470	129523	738368
471	129776	737965
472	130001	737405
473	130283	737175
474	130542	736806
475	130822	736563
476	131058	736071
477	131336	735813
478	131587	735404
479	131878	735225
480	132197	735194
481	132483	734978
482	132773	734791
483	133035	734442
484	133293	734078
485	133589	733917
486	133776	733163
487	133987	732536
488	134197	731913
489	134489	731734
490	134764	731463
491	134948	730696
492	135202	730310
493	135406	729661
494	135620	729060
495	135882	728726
496	136076	728021
497	136189	726891
498	136459	726597
499	136699	726147
500	136930	725651
501	137241	725574
502	137414	724771
503	137676	724438
504	137937	724101
505	138194	723747
506	138460	723434
507	138718	723084
508	139005	722883
509	139197	722187
510	139462	721877
511	139673	721284
512	140000	721291
513	140243	720864
514	140497	720494
515	140770	720221
516	141046	719966
517	141330	719747
518	141591	719413
519	141863	719137
520	142159	718984
521	142469	718899
522	142731	718568
523	143024	718395
524	143300	718139
525	143510	717550
526	143807	717400
527	143976	716610
528	144224	716216
529	144502	715969
530	144701	715332
531	144961	714998
532	145250	714807
533	145417	714015
534	145606	713337
535	145873	713040
536	146083	712463
537	146375	712290
538	146628	711923
539	146915	711722
540	147167	711354
541	147437	711074
542	147714	710825
543	147975	710500
544	148249	710238
545	148510	709913
546	148791	709683
547	148992	709074
548	149241	708692
549	149418	707973
550	149630	707417
551	149897	707125
552	150093	706498
553	150249	705686
554	150533	705475
555	150817	705259
556	151026	704699
557	151278	704339
558	151480	703746
559	151764	703535
560	152021	703201
561	152298	702959
562	152483	702292
563	152759	702042
564	153053	701878
565	153292	701464
566	153541	701093
567	153786	700705
568	154006	700202
569	154227	699705
570	154420	699085
571	154684	698783
572	154902	698278
573	155168	697990
574	155437	697711
575	155651	697190
576	155934	696977
577	156143	696432
578	156289	695610
579	156409	694674
580	156683	694421
581	156834	693627
582	157121	693435
583	157252	692558
584	157368	691612
585	157534	690895
586	157789	690563
587	158076	690376
588	158312	689963
589	158631	689912
590	158861	689474
591	159156	689321
592	159435	689095
593	159711	688858
594	159950	688460
595	160236	688262
596	160485	687911
597	160730	687540
598	160921	686938
599	161190	686672
600	161478	686484
601	161690	685977
602	161955	685692
603	162232	685459
604	162487	685131
605	162749	684838
606	163036	684644
607	163221	684025
608	163408	683416
609	163673	683133
610	163899	682692
611	164170	682434
612	164304	681607
613	164421	680714
614	164678	680404
615	164964	680211
616	165232	679942
617	165370	679142
618	165607	678749
619	165820	678259
620	166100	678045
621	166368	677777
622	166632	677497
623	166821	676912
624	167105	676712
625	167344	676329
626	167557	675841
627	167764	675333
628	168037	675090
629	168333	674936
630	168639	674823
631	168862	674382
632	169143	674170
633	169404	673876
634	169674	673621
635	169884	673126
636	170126	672761
637	170420	672601
638	170684	672321
639	170948	672039
640	171181	671640
641	171463	671432
642	171714	671103
643	172014	670961
644	172284	670709
645	172551	670441
646	172804	670116
647	173042	669737
648	173329	669547
649	173623	669385
650	173878	669069
651	174163	668871
652	174391	668455
653	174589	667924
654	174818	667513
655	175084	667242
656	175340	666933
657	175602	666650
658	175869	666381
659	176164	666221
660	176462	666074
661	176687	665648
662	176923	665263
663	177154	664861
664	177431	664636
665	177709	664409
666	177996	664218
667	178267	663965
668	178536	663708
669	178675	662966
670	178883	662482
671	179172	662297
672	179434	662014
673	179710	661782
674	179933	661356
675	180226	661184
676	180503	660956
677	180767	660681
678	181026	660387
679	181323	660229
680	181592	659971
681	181871	659752
682	182148	659523
683	182426	659295
684	182687	659009
685	182929	658652
686	183185	658348
687	183417	657955
688	183682	657684
689	183895	657227
690	184177	657014
691	184493	656926
692	184776	656716
693	185042	656447
694	185310	656187
695	185596	655986
696	185869	655744
697	186072	655251
698	186331	654958
699	186533	654464
700	186748	654017
701	186922	653428
702	187191	653174
703	187487	653009
704	187789	652868
705	188028	652505
706	188201	651916
707	188491	651733
708	188788	651574
709	189052	651299
710	189313	651015
711	189602	650826
712	189778	650251
713	190056	650025
714	190294	649663
715	190553	649371
716	190818	649102
717	191117	648948
718	191387	648693
719	191611	648284
720	191888	648057
721	192140	647741
722	192409	647486
723	192629	647063
724	192860	646680
725	193118	646387
726	193380	646108
727	193613	645731
728	193888	645496
729	194147	645209
730	194424	644980
731	194736	644866
732	194976	644514
733	195183	644050
734	195461	643826
735	195713	643514
736	195930	643086
737	196140	642639
738	196339	642156
739	196591	641845
740	196857	641579
741	197143	641381
742	197440	641215
743	197730	641028
744	197958	640642
745	198126	640059
746	198391	639791
747	198557	639206
748	198794	638848
749	199074	638629
750	199346	638386
751	199711	638438
752	200230	638981
753	200662	639245
754	201105	639543
755	201543	639819
756	202016	640208
757	202405	640326
758	202806	640482
759	203140	640425
760	203487	640412
761	203683	639920
762	203967	639704
763	204242	639460
764	204549	639316
765	204786	638955
766	205082	638778
767	205401	638669
768	205672	638415
769	205959	638206
770	206170	637765
771	206358	637253
772	206652	637067
773	206927	636821
774	207251	636729
775	207483	636352
776	207757	636105
777	208040	635885
778	208361	635784
779	208646	635568
780	208925	635337
781	209223	635162
782	209497	634912
783	209765	634647
784	210029	634368
785	210275	634037
786	210600	633942
787	210865	633666
788	211166	633499
789	211429	633217
790	211724	633033
791	211992	632765
792	212235	632424
793	212481	632093
794	212767	631877
795	213031	631600
796	213246	631176
797	213502	630875
798	213768	630605
799	214033	630328
800	214316	630105
801	214529	629678
802	214837	629529
803	215100	629249
804	215365	628974
805	215620	628670
806	215820	628207
807	216090	627945
808	216361	627688
809	216581	627285
810	216817	626926
811	217046	626546
812	217303	626252
813	217579	626007
814	217812	625642
815	218087	625398
816	218301	624978
817	218569	624714
818	218869	624540
819	219097	624161
820	219338	623818
821	219594	623519
822	219857	623241
823	220136	623006
824	220391	622705
825	220570	622190
826	220846	621948
827	221063	621541
828	221220	620966
829	221509	620759
830	221742	620397
831	222033	620199
832	222305	619946
833	222581	619706
834	222896	619573
835	223165	619311
836	223425	619024
837	223612	618536
838	223877	618265
839	224117	617923
840	224339	617534
841	224592	617228
842	224866	616983
843	225122	616685
844	225396	616438
845	225682	616224
846	225912	615858
847	226201	615650
848	226469	615388
849	226734	615118
850	227028	614924
851	227279	614614
852	227596	614484
853	227881	614266
854	228168	614054
855	228436	613789
856	228711	613543
857	228952	613208
858	229215	612930
859	229467	612625
860	229690	612241
861	229955	611970
862	230233	611731
863	230496	611456
864	230704	611033
865	230980	610791
866	231287	610630
867	231544	610338
868	231843	610157
869	232109	609887
870	232396	609673
871	232675	609439
872	232914	609100
873	233186	608845
874	233368	608358
875	233499	607738
876	233769	607481
877	234050	607251
878	234274	606874
879	234493	606485
880	234740	606169
881	235019	605934
882	235295	605691
883	235555	605409
884	235825	605152
885	236078	604851
886	236394	604710
887	236683	604503
888	236863	604014
889	237156	603817
890	237454	603629
891	237706	603326
892	237957	603022
893	238161	602597
894	238444	602372
895	238706	602095
896	238944	601755
897	239214	601499
898	239507	601300
899	239724	600908
900	240027	600733
901	240323	600541
902	240614	600337
903	240838	599964
904	241109	599710
905	241354	599391
906	241658	599217
907	241931	598966
908	242176	598647
909	242333	598111
910	242620	597895
911	242923	597718
912	243145	597343
913	243458	597192
914	243719	596912
915	243947	596553
916	244246	596365
917	244524	596127
918	244732	595719
919	245017	595498
920	245286	595239
921	245500	594846
922	245755	594551
923	246000	594234
924	246264	593964
925	246475	593564
926	246758	593338
927	247025	593073
928	247257	592725
929	247538	592496
930	247785	592183
931	248040	591890
932	248286	591576
933	248573	591359
934	248815	591036
935	249020	590624
936	249317	590432
937	249585	590171
938	249849	589900
939	250038	589453
940	250323	589230
941	250593	588973
942	250874	588744
943	251160	588523
944	251445	588302
945	251719	588054
946	252011	587848
947	252246	587511
948	252557	587350
949	252781	586985
950	253070	586772
951	253333	586498
952	253587	586203
953	253859	585952
954	254139	585718
955	254411	585465
956	254696	585242
957	254989	585038
958	255182	584604
959	255478	584406
960	255778	584217
961	256002	583856
962	256263	583577
963	256419	583061
964	256719	582873
965	256970	582571
966	257206	582238
967	257459	581943
968	257714	581651
969	257992	581414
970	258265	581163
971	258543	580924
972	258827	580699
973	259094	580435
974	259388	580232
975	259657	579972
976	259895	579643
977	260114	579274
978	260296	578820
979	260564	578560
980	260832	578298
981	261094	578024
982	261369	577777
983	261664	577577
984	261928	577305
985	262194	577040
986	262487	576834
987	262697	576446
988	262978	576212
989	263234	575925
990	263419	575483
991	263694	575237
992	263874	574782
993	264124	574483
994	264363	574160
995	264660	573962
996	264915	573673
997	265173	573391
998	265452	573155
999	265632	572702
1000	265874	572386
1001	266141	572124
1002	266438	571926
1003	266710	571675
1004	266990	571439
1005	267259	571181
1006	267562	570994
1007	267897	570876
1008	268205	570701
1009	268484	570463
1010	268774	570249
1011	269055	570015
1012	269325	569756
1013	269588	569485
1014	269827	569163
1015	270115	568944
1016	270397	568711
1017	270632	568381
1018	270892	568103
1019	271175	567873
1020	271383	567486
1021	271607	567132
1022	271898	566919
1023	272191	566711
1024	272423	566374
1025	272694	566120
1026	272997	565931
1027	273283	565706
1028	273544	565431
1029	273760	565063
1030	274016	564777
1031	274292	564532
1032	274557	564263
1033	274845	564043
1034	275078	563710
1035	275339	563435
1036	275616	563194
1037	275883	562930
1038	276147	562659
1039	276404	562377
1040	276634	562038
1041	276884	561739
1042	277153	561482
1043	277409	561195
1044	277646	560873
1045	277908	560599
1046	278207	560400
1047	278478	560144
1048	278648	559687
1049	278916	559426
1050	279118	559033
1051	279388	558777
1052	279643	558491
1053	279917	558241
1054	280216	558042
1055	280499	557811
1056	280770	557556
1057	281023	557266
1058	281167	556758
1059	281432	556492
1060	281681	556194
1061	281939	555913
1062	282221	555680
1063	282430	555304
1064	282683	555015
1065	282958	554769
1066	283153	554365
1067	283442	554146
1068	283731	553927
1069	284010	553686
1070	284335	553537
1071	284599	553270
1072	284836	552949
1073	285106	552691
1074	285354	552393
1075	285597	552084
1076	285781	551661
1077	285921	551155
1078	286196	550908
1079	286437	550595
1080	286723	550371
1081	286976	550081
1082	287260	549852
1083	287541	549617
1084	287806	549352
1085	288055	549056
1086	288300	548752
1087	288606	548565
1088	288872	548300
1089	289137	548035
1090	289398	547762
1091	289661	547491
1092	289946	547264
1093	290190	546958
1094	290453	546688
1095	290720	546427
1096	291031	546247
1097	291323	546031
1098	291579	545749
1099	291842	545481
1100	292061	545128
1101	292336	544881
1102	292609	544629
1103	292878	544372
1104	293138	544096
1105	293442	543902
1106	293677	543582
1107	293982	543389
1108	294272	543169
1109	294558	542942
1110	294823	542677
1111	295069	542376
1112	295293	542034
1113	295541	541737
1114	295775	541415
1115	296070	541204
1116	296342	540951
1117	296615	540699
1118	296887	540446
1119	297177	540226
1120	297470	540011
1121	297742	539758
1122	297989	539459
1123	298249	539183
1124	298510	538910
1125	298785	538663
1126	299113	538510
1127	299397	538278
1128	299704	538087
1129	299990	537858
1130	300332	537730
1131	300579	537431
1132	300792	537072
1133	301080	536847
1134	301399	536677
1135	301670	536421
1136	301933	536151
1137	302211	535908
1138	302493	535671
1139	302765	535416
1140	302996	535089
1141	303222	534755
1142	303504	534518
1143	303767	534248
1144	304057	534025
1145	304388	533875
1146	304620	533550
1147	304891	533294
1148	305170	533052
1149	305437	532788
1150	305683	532489
1151	305954	532232
1152	306195	531924
1153	306471	531677
1154	306721	531384
1155	306921	531005
1156	307184	530736
1157	307441	530456
1158	307711	530198
1159	307904	529807
1160	308163	529531
1161	308429	529266
1162	308720	529045
1163	309006	528814
1164	309224	528469
1165	309520	528254
1166	309757	527940
1167	310038	527702
1168	310321	527467
1169	310584	527196
1170	310849	526930
1171	311135	526701
1172	311403	526439
1173	311684	526199
1174	311949	525933
1175	312198	525640
1176	312472	525389
1177	312708	525073
1178	312915	524711
1179	313123	524349
1180	313372	524057
1181	313621	523763
1182	313897	523515
1183	314179	523277
1184	314475	523063
1185	314759	522830
1186	315044	522597
1187	315364	522421
1188	315646	522184
1189	315940	521965
1190	316150	521608
1191	316319	521183
1192	316592	520931
1193	316848	520651
1194	317117	520391
1195	317413	520175
1196	317691	519930
1197	317984	519710
1198	318292	519514
1199	318562	519257
1200	318845	519019
1201	319148	518815
1202	319429	518574
1203	319726	518360
1204	320045	518181
1205	320333	517952
1206	320619	517720
1207	320873	517434
1208	321124	517146
1209	321387	516876
1210	321644	516596
1211	321846	516228
1212	322115	515968
1213	322411	515752
1214	322683	515497
1215	322951	515234
1216	323213	514963
1217	323504	514737
1218	323764	514463
1219	324061	514248
1220	324314	513963
1221	324577	513693
1222	324847	513434
1223	325179	513272
1224	325441	513002
1225	325709	512740
1226	325906	512366
1227	326163	512088
1228	326425	511816
1229	326677	511528
1230	326893	511185
1231	327194	510975
1232	327400	510617
1233	327631	510298
1234	327917	510064
1235	328094	509661
1236	328332	509353
1237	328621	509124
1238	328874	508840
1239	329027	508400
1240	329274	508106
1241	329541	507844
1242	329817	507595
1243	330094	507347
1244	330386	507123
1245	330668	506883
1246	330882	506539
1247	331086	506180
1248	331374	505950
1249	331674	505736
1250	331949	505487
1251	332227	505240
1252	332540	505046
1253	332855	504857
1254	333161	504652
1255	333446	504417
1256	333715	504157
1257	333982	503894
1258	334282	503681
1259	334549	503418
1260	334826	503168
1261	335069	502870
1262	335361	502644
1263	335622	502372
1264	335877	502091
1265	336090	501745
1266	336299	501397
1267	336547	501105
1268	336829	500864
1269	337106	500617
1270	337366	500342
1271	337639	500088
1272	337911	499833
1273	338160	499542
1274	338393	499230
1275	338663	498970
1276	338934	498714
1277	339172	498408
1278	339429	498130
1279	339698	497870
1280	339904	497518
1281	340166	497248
1282	340349	496863
1283	340630	496620
1284	340942	496423
1285	341145	496066
1286	341334	495691
1287	341621	495457
1288	341884	495188
1289	342145	494917
1290	342416	494660
1291	342648	494346
1292	342901	494064
1293	343147	493772
1294	343428	493529
1295	343668	493227
1296	343948	492984
1297	344208	492711
1298	344491	492470
1299	344679	492096
1300	344906	491776
1301	345194	491543
1302	345454	491272
1303	345677	490947
1304	345954	490698
1305	346259	490489
1306	346528	490231
1307	346808	489985
1308	347076	489725
1309	347353	489477
1310	347595	489179
1311	347846	488893
1312	348147	488679
1313	348424	488430
1314	348681	488154
1315	348878	487793
1316	349152	487541
1317	349449	487320
1318	349724	487068
1319	350006	486827
1320	350282	486576
1321	350565	486336
1322	350848	486096
1323	351147	485878
1324	351505	485740
1325	351741	485435
1326	352020	485188
1327	352314	484962
1328	352593	484717
1329	352856	484448
1330	353105	484159
1331	353366	483889
1332	353639	483633
1333	353884	483341
1334	354119	483034
1335	354382	482766
1336	354637	482486
1337	354928	482257
1338	355218	482025
1339	355423	481677
1340	355630	481334
1341	355850	481007
1342	356054	480660
1343	356339	480422
1344	356622	480180
1345	356822	479828
1346	357079	479552
1347	357306	479235
1348	357506	478884
1349	357774	478623
1350	358043	478362
1351	358304	478092
1352	358566	477823
1353	358852	477585
1354	359122	477327
1355	359400	477080
1356	359667	476817
1357	359932	476553
1358	360222	476320
1359	360498	476070
1360	360783	475831
1361	361071	475596
1362	361335	475329
1363	361588	475049
1364	361900	474844
1365	362198	474623
1366	362452	474343
1367	362725	474088
1368	362988	473820
1369	363260	473564
1370	363542	473321
1371	363826	473080
1372	364125	472858
1373	364382	472583
1374	364635	472302
1375	364915	472056
1376	365167	471774
1377	365432	471508
1378	365618	471141
1379	365833	470811
1380	366126	470582
1381	366388	470313
1382	366660	470056
1383	366946	469819
1384	367215	469558
1385	367510	469332
1386	367736	469016
1387	368007	468759
1388	368317	468550
1389	368595	468301
1390	368862	468038
1391	369095	467733
1392	369354	467460
1393	369578	467142
1394	369837	466869
1395	370102	466604
1396	370367	466339
1397	370663	466113
1398	370938	465860
1399	371224	465621
1400	371507	465378
1401	371809	465159
1402	372091	464914
1403	372380	464680
1404	372669	464444
1405	372960	464210
1406	373254	463981
1407	373540	463742
1408	373783	463448
1409	374042	463176
1410	374322	462928
1411	374594	462671
1412	374831	462371
1413	375104	462116
1414	375385	461870
1415	375672	461631
1416	375910	461332
1417	376162	461051
1418	376442	460804
1419	376693	460521
1420	376953	460249
1421	377219	459985
1422	377524	459768
1423	377795	459509
1424	378052	459233
1425	378334	458988
1426	378614	458742
1427	378905	458507
1428	379187	458261
1429	379473	458022
1430	379752	457773
1431	380024	457515
1432	380303	457266
1433	380579	457014
1434	380857	456763
1435	381121	456496
1436	381401	456248
1437	381651	455964
1438	382069	455881
1439	382548	455870
1440	382884	455688
1441	383186	455465
1442	383449	455196
1443	383732	454951
1444	384062	454761
1445	384312	454476
1446	384598	454234
1447	384905	454018
1448	385190	453775
1449	385487	453546
1450	385766	453295
1451	385991	452982
1452	386202	452652
1453	386487	452407
1454	386753	452142
1455	387021	451879
1456	387282	451607
1457	387543	451336
1458	387834	451100
1459	388103	450838
1460	388392	450598
1461	388631	450302
1462	388863	449997
1463	389130	449732
1464	389399	449471
1465	389669	449209
1466	389929	448937
1467	390219	448699
1468	390454	448398
1469	390714	448125
1470	390902	447770
1471	391117	447446
1472	391394	447194
1473	391663	446931
1474	391898	446630
1475	392166	446368
1476	392455	446129
1477	392730	445874
1478	392958	445565
1479	393220	445296
1480	393505	445051
1481	393766	444780
1482	394043	444527
1483	394293	444243
1484	394567	443987
1485	394860	443752
1486	395098	443455
1487	395341	443165
1488	395544	442829
1489	395837	442594
1490	396104	442330
1491	396306	441993
1492	396590	441747
1493	396896	441526
1494	397120	441215
1495	397413	440980
1496	397671	440706
1497	397956	440461
1498	398270	440250
1499	398566	440017
1500	398784	439699
1501	399062	439446
1502	399330	439183
1503	399517	438831
1504	399810	438595
1505	400082	438336
1506	400347	438070
1507	400613	437805
1508	400897	437560
1509	401154	437284
1510	401415	437014
1511	401693	436762
1512	401972	436511
1513	402238	436245
1514	402521	435999
1515	402798	435745
1516	403085	435502
1517	403316	435198
1518	403528	434875
1519	403824	434643
1520	404096	434384
1521	404416	434176
1522	404689	433918
1523	404884	433577
1524	405143	433304
1525	405441	433072
1526	405738	432840
1527	406007	432578
1528	406281	432322
1529	406546	432055
1530	406834	431813
1531	407115	431563
1532	407385	431302
1533	407661	431047
1534	407927	430782
1535	408193	430516
1536	408487	430280
1537	408826	430092
1538	409106	429840
1539	409416	429621
1540	409675	429348
1541	409932	429073
1542	410186	428794
1543	410478	428556
1544	410754	428301
1545	411029	428045
1546	411325	427810
1547	411609	427563
1548	411878	427300
1549	412131	427020
1550	412315	426670
1551	412583	426407
1552	412871	426163
1553	413134	425895
1554	413447	425678
1555	413681	425379
1556	414000	425167
1557	414259	424894
1558	414548	424653
1559	414813	424386
1560	415107	424148
1561	415390	423900
1562	415649	423627
1563	415920	423366
1564	416152	423066
1565	416442	422824
1566	416728	422579
1567	416968	422286
1568	417244	422031
1569	417513	421768
1570	417791	421515
1571	418072	421263
1572	418354	421014
1573	418632	420760
1574	418937	420532
1575	419232	420296
1576	419489	420021
1577	419711	419711
1578	419983	419451
1579	420284	419220
1580	420556	418960
1581	420828	418700
1582	421081	418421
1583	421334	418142
1584	421591	417867
1585	421860	417604
1586	422124	417337
1587	422363	417043
1588	422620	416768
1589	422893	416510
1590	423142	416228
1591	423404	415957
1592	423714	415734
1593	423896	415386
1594	424178	415136
1595	424466	414892
1596	424730	414624
1597	424917	414280
1598	425175	414007
1599	425439	413740
1600	425666	413435
1601	425947	413185
1602	426224	412929
1603	426531	412704
1604	426783	412424
1605	427020	412130
1606	427271	411850
1607	427566	411612
1608	427797	411313
1609	428079	411063
1610	428353	410804
1611	428572	410493
1612	428853	410242
1613	429143	409999
1614	429429	409752
1615	429656	409449
1616	429923	409184
1617	430215	408943
1618	430498	408694
1619	430780	408443
1620	431058	408189
1621	431292	407892
1622	431589	407656
1623	431860	407395
1624	432185	407185
1625	432397	406868
1626	432644	406585
1627	432894	406303
1628	433170	406047
1629	433447	405792
1630	433622	405441
1631	433877	405165
1632	434151	404906
1633	434389	404615
1634	434652	404346
1635	434947	404107
1636	435169	403801
1637	435312	403421
1638	435563	403141
1639	435861	402906
1640	436141	402653
1641	436420	402400
1642	436699	402146
1643	436966	401881
1644	437248	401631
1645	437519	401369
1646	437702	401027
1647	437998	400790
1648	438263	400523
1649	438533	400261
1650	438769	399968
1651	439055	399720
1652	439311	399446
1653	439599	399200
1654	439888	398955
1655	440210	398741
1656	440365	398375
1657	440657	398133
1658	440938	397880
1659	441256	397662
1660	441492	397369
